"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name","segment","Postal Code","city","state","country","Product ID","Product Name","Sub-Category","category","sales","quantity","discount","profit","Shipping Cost","Order Priority","Month (name)"
"15465","ES-2017-DG133008-42960","2017-08-13","2017-08-17","Standard Class","DG-133008","Deirdre Greer","Corporate",,"Vienna","Vienna","Austria","TEC-AC-3402","Belkin Router, Bluetooth","Accessories","Technology",5175,2,0,207,78,"High","Agustus"
"26022","IN-2017-EJ141557-42961","2017-08-14","2017-08-18","Standard Class","EJ-141557","Eva Jacobs","Consumer",,"Adelaide","South Australia","Australia","OFF-LA-5392","Novimex Removable Labels, Adjustable","Labels","Office Supplies",6993,1,0.1,843,1.33,"Medium","Agustus"
"45039","AG-2017-LD68553-42961","2017-08-14","2017-08-20","Standard Class","LD-68553","Lela Donovan","Corporate",,"Oran","Oran","Algeria","OFF-AR-5925","Sanford Pens, Easy-Erase","Art","Office Supplies",9096,8,0,2088,7.47,"Medium","Agustus"
"31024","ID-2017-DW135857-42961","2017-08-14","2017-08-18","Standard Class","DW-135857","Dorothy Wardle","Corporate",,"Warrnambool","Victoria","Australia","OFF-SU-6170","Stiletto Ruler, Serrated","Supplies","Office Supplies",6948,10,0.4,-3822,4.54,"Medium","Agustus"
"24011","IN-2017-BO113507-42961","2017-08-14","2017-08-18","Second Class","BO-113507","Bill Overfelt","Corporate",,"Kwinana","Western Australia","Australia","FUR-BO-5967","Sauder Library with Doors, Mobile","Bookcases","Furniture",70227,2,0.1,17943,64.54,"Medium","Agustus"
"31023","ID-2017-DW135857-42961","2017-08-14","2017-08-18","Standard Class","DW-135857","Dorothy Wardle","Corporate",,"Warrnambool","Victoria","Australia","TEC-CO-4589","Hewlett Personal Copier, Laser","Copiers","Technology",346248,4,0.4,-207792,17.57,"Medium","Agustus"
"45040","AG-2017-LD68553-42961","2017-08-14","2017-08-20","Standard Class","LD-68553","Lela Donovan","Corporate",,"Oran","Oran","Algeria","OFF-BI-3292","Avery Hole Reinforcements, Recycled","Binders","Office Supplies",1908,4,0,816,1.8,"Medium","Agustus"
"19411","ES-2017-AH101208-42961","2017-08-14","2017-08-16","First Class","AH-101208","Adrian Hane","Home Office",,"Vienna","Vienna","Austria","OFF-PA-4461","Green Bar Cards & Envelopes, 8.5 x 11","Paper","Office Supplies",5253,1,0,945,7.42,"Medium","Agustus"
"44111","CA-2017-MK816023-42961","2017-08-14","2017-08-18","Standard Class","MK-816023","Mike Kennedy","Consumer",,"Toronto","Ontario","Canada","OFF-FA-6196","Stockwell Push Pins, Metal","Fasteners","Office Supplies",2898,2,0,24,2.07,"Medium","Agustus"
"26024","IN-2017-EJ141557-42961","2017-08-14","2017-08-18","Standard Class","EJ-141557","Eva Jacobs","Consumer",,"Adelaide","South Australia","Australia","OFF-PA-5870","SanDisk Memo Slips, Premium","Paper","Office Supplies",61128,4,0.1,16248,1.27,"Medium","Agustus"
"41751","JO-2017-RB933067-42961","2017-08-14","2017-08-21","Standard Class","RB-933067","Randy Bradley","Consumer",,"Amman","'Amman","Jordan","OFF-EN-3092","Ames Clasp Envelope, Security-Tint","Envelopes","Office Supplies",192,2,0,36,1.84,"Low","Agustus"
"19410","ES-2017-AH101208-42961","2017-08-14","2017-08-16","First Class","AH-101208","Adrian Hane","Home Office",,"Vienna","Vienna","Austria","OFF-ST-4057","Eldon File Cart, Single Width","Storage","Office Supplies",25674,2,0,11034,13.7,"Medium","Agustus"
"24010","IN-2017-BO113507-42961","2017-08-14","2017-08-18","Second Class","BO-113507","Bill Overfelt","Corporate",,"Kwinana","Western Australia","Australia","OFF-BI-2899","Acco Binding Machine, Clear","Binders","Office Supplies",136485,3,0.1,37845,13.05,"Medium","Agustus"
"44110","CA-2017-MK816023-42961","2017-08-14","2017-08-18","Standard Class","MK-816023","Mike Kennedy","Consumer",,"Toronto","Ontario","Canada","OFF-AR-3475","Binney & Smith Canvas, Blue","Art","Office Supplies",5136,1,0,975,1.9,"Medium","Agustus"
"26023","IN-2017-EJ141557-42961","2017-08-14","2017-08-18","Standard Class","EJ-141557","Eva Jacobs","Consumer",,"Adelaide","South Australia","Australia","OFF-BI-6404","Wilson Jones Index Tab, Economy","Binders","Office Supplies",2322,4,0.1,69,1.25,"Medium","Agustus"
"47426","CA-2017-MA799523-42962","2017-08-15","2017-08-16","First Class","MA-799523","Michelle Arnett","Home Office",,"Vaughan","Ontario","Canada","TEC-PH-5832","Samsung Office Telephone, with Caller ID","Phones","Technology",13044,2,0,300,1.81,"Medium","Agustus"
"47913","MW-2017-RF984085-42962","2017-08-15","2017-08-19","Standard Class","RF-984085","Roy Franz̦sisch","Consumer",,"Podgorica","Podgorica","Montenegro","OFF-BI-3246","Avery Binder Covers, Clear","Binders","Office Supplies",1053,1,0,24,1.33,"Medium","Agustus"
"47028","AO-2017-AJ9454-42962","2017-08-15","2017-08-22","Standard Class","AJ-9454","Ashley Jarboe","Consumer",,"Huambo","Huambo","Angola","OFF-EN-5041","Kraft Peel and Seal, Recycled","Envelopes","Office Supplies",3858,2,0,228,3.11,"Medium","Agustus"
"45979","CM-2017-LB673522-42963","2017-08-16","2017-08-20","Standard Class","LB-673522","Larry Blacks","Consumer",,"Bamenda","Nord-Ouest","Cameroon","OFF-ST-6049","Smead Lockers, Wire Frame","Storage","Office Supplies",19749,1,0,1776,35.8,"High","Agustus"
"4857","US-2017-EM138255-42963","2017-08-16","2017-08-21","Standard Class","EM-138255","Elizabeth Moffitt","Corporate",,"Buenos Aires","Buenos Aires","Argentina","OFF-ST-4056","Eldon File Cart, Industrial","Storage","Office Supplies",204624,4,0.4,-23936,25.76,"Medium","Agustus"
"26117","IN-2017-TD209957-42965","2017-08-18","2017-08-24","Standard Class","TD-209957","Tamara Dahlen","Consumer",,"Bendigo","Victoria","Australia","TEC-MA-5544","Panasonic Card Printer, White","Machines","Technology",155007,1,0.1,34437,7.43,"Medium","Agustus"
"43561","IR-2017-PF916560-42965","2017-08-18","2017-08-25","Standard Class","PF-916560","Philip Fox","Consumer",,"Borujerd","Lorestan","Iran","TEC-AC-5865","SanDisk Keyboard, Erganomic","Accessories","Technology",15858,2,0,2058,14.07,"Low","Agustus"
"30145","IN-2017-AJ109457-42965","2017-08-18","2017-08-25","Standard Class","AJ-109457","Ashley Jarboe","Consumer",,"Sydney","New South Wales","Australia","OFF-EN-4910","Jiffy Interoffice Envelope, Recycled","Envelopes","Office Supplies",162864,4,0.1,68664,15.92,"Low","Agustus"
"30146","IN-2017-AJ109457-42965","2017-08-18","2017-08-25","Standard Class","AJ-109457","Ashley Jarboe","Consumer",,"Sydney","New South Wales","Australia","TEC-PH-3133","Apple Headset, Full Size","Phones","Technology",201285,3,0.1,64845,11.33,"Low","Agustus"
"44660","IZ-2017-JM525061-42966","2017-08-19","2017-08-25","Standard Class","JM-525061","Janet Martin","Consumer",,"Mosul","Ninawa","Iraq","FUR-FU-5733","Rubbermaid Light Bulb, Durable","Furnishings","Furniture",1587,1,0,633,1.42,"Medium","Agustus"
"29304","IN-2017-SV207857-42966","2017-08-19","2017-08-23","Standard Class","SV-207857","Stewart Visinsky","Consumer",,"Melbourne","Victoria","Australia","OFF-ST-6275","Tenex Shelving, Wire Frame","Storage","Office Supplies",386856,8,0.1,29976,8.43,"Medium","Agustus"
"29307","IN-2017-SV207857-42966","2017-08-19","2017-08-23","Standard Class","SV-207857","Stewart Visinsky","Consumer",,"Melbourne","Victoria","Australia","TEC-AC-5889","SanDisk Numeric Keypad, USB","Accessories","Technology",47844,1,0.1,10074,4.66,"Medium","Agustus"
"29308","IN-2017-SV207857-42966","2017-08-19","2017-08-23","Standard Class","SV-207857","Stewart Visinsky","Consumer",,"Melbourne","Victoria","Australia","OFF-SU-4978","Kleencut Letter Opener, Easy Grip","Supplies","Office Supplies",51624,2,0.1,14904,2.78,"Medium","Agustus"
"29306","IN-2017-SV207857-42966","2017-08-19","2017-08-23","Standard Class","SV-207857","Stewart Visinsky","Consumer",,"Melbourne","Victoria","Australia","OFF-BI-2915","Acco Hole Reinforcements, Recycled","Binders","Office Supplies",18954,3,0.1,-1746,1.43,"Medium","Agustus"
"44657","IZ-2017-JM525061-42966","2017-08-19","2017-08-25","Standard Class","JM-525061","Janet Martin","Consumer",,"Mosul","Ninawa","Iraq","TEC-AC-5220","Memorex Numeric Keypad, Bluetooth","Accessories","Technology",18084,4,0,5424,12.34,"Medium","Agustus"
"44658","IZ-2017-JM525061-42966","2017-08-19","2017-08-25","Standard Class","JM-525061","Janet Martin","Consumer",,"Mosul","Ninawa","Iraq","FUR-CH-5802","SAFCO Steel Folding Chair, Red","Chairs","Furniture",17142,2,0,8052,7.65,"Medium","Agustus"
"44659","IZ-2017-JM525061-42966","2017-08-19","2017-08-25","Standard Class","JM-525061","Janet Martin","Consumer",,"Mosul","Ninawa","Iraq","FUR-CH-4697","Hon Steel Folding Chair, Adjustable","Chairs","Furniture",8391,1,0,1509,7.32,"Medium","Agustus"
"48616","NI-2017-JG516095-42966","2017-08-19","2017-08-26","Standard Class","JG-516095","James Galang","Consumer",,"Port Harcourt","Rivers","Nigeria","OFF-BI-3258","Avery Binding Machine, Recycled","Binders","Office Supplies",2952,2,0.7,-2658,3.46,"Low","Agustus"
"29305","IN-2017-SV207857-42966","2017-08-19","2017-08-23","Standard Class","SV-207857","Stewart Visinsky","Consumer",,"Melbourne","Victoria","Australia","OFF-ST-4106","Eldon Trays, Industrial","Storage","Office Supplies",218025,5,0.1,-24225,16.32,"Medium","Agustus"
"44643","AG-2017-CD27903-42967","2017-08-20","2017-08-25","Standard Class","CD-27903","Cynthia Delaney","Home Office",,"Oran","Oran","Algeria","TEC-AC-5123","Logitech Memory Card, Programmable","Accessories","Technology",20976,2,0,8598,34.8,"High","Agustus"
"1357","MX-2017-CM121905-42967","2017-08-20","2017-08-27","Standard Class","CM-121905","Charlotte Melton","Consumer",,"Rosario","Santa Fe","Argentina","OFF-EN-4444","GlobeWeis Mailers, Security-Tint","Envelopes","Office Supplies",819,5,0.4,0,7.472,"Low","Agustus"
"41565","IR-2017-NS864060-42967","2017-08-20","2017-08-24","Standard Class","NS-864060","Noel Staavos","Corporate",,"Sanandaj","Kordestan","Iran","OFF-AP-4959","KitchenAid Microwave, White","Appliances","Office Supplies",61692,2,0,20358,33.11,"Medium","Agustus"
"44645","AG-2017-CD27903-42967","2017-08-20","2017-08-25","Standard Class","CD-27903","Cynthia Delaney","Home Office",,"Oran","Oran","Algeria","OFF-BI-3254","Avery Binder, Recycled","Binders","Office Supplies",1326,1,0,609,2.06,"High","Agustus"
"44649","AG-2017-CD27903-42967","2017-08-20","2017-08-25","Standard Class","CD-27903","Cynthia Delaney","Home Office",,"Oran","Oran","Algeria","TEC-AC-5219","Memorex Mouse, USB","Accessories","Technology",5676,2,0,1074,2.77,"High","Agustus"
"44648","AG-2017-CD27903-42967","2017-08-20","2017-08-25","Standard Class","CD-27903","Cynthia Delaney","Home Office",,"Oran","Oran","Algeria","OFF-ST-4250","Fellowes Box, Blue","Storage","Office Supplies",1968,1,0,312,3.09,"High","Agustus"
"44644","AG-2017-CD27903-42967","2017-08-20","2017-08-25","Standard Class","CD-27903","Cynthia Delaney","Home Office",,"Oran","Oran","Algeria","OFF-PA-4467","Green Bar Computer Printout Paper, Multicolor","Paper","Office Supplies",3117,1,0,714,4.21,"High","Agustus"
"44647","AG-2017-CD27903-42967","2017-08-20","2017-08-25","Standard Class","CD-27903","Cynthia Delaney","Home Office",,"Oran","Oran","Algeria","TEC-AC-5219","Memorex Mouse, USB","Accessories","Technology",5676,2,0,1074,5.43,"High","Agustus"
"44646","AG-2017-CD27903-42967","2017-08-20","2017-08-25","Standard Class","CD-27903","Cynthia Delaney","Home Office",,"Oran","Oran","Algeria","TEC-PH-5346","Nokia Office Telephone, Cordless","Phones","Technology",6798,1,0,609,13.22,"High","Agustus"
"21535","IN-2017-LH171557-42968","2017-08-21","2017-08-25","Standard Class","LH-171557","Logan Haushalter","Consumer",,"Wollongong","New South Wales","Australia","OFF-EN-4453","GlobeWeis Peel and Seal, Set of 50","Envelopes","Office Supplies",57753,3,0.1,10863,7.52,"High","Agustus"
"1125","US-2017-SC206955-42968","2017-08-21","2017-08-21","Same Day","SC-206955","Steve Chapman","Corporate",,"Rosario","Santa Fe","Argentina","OFF-ST-4079","Eldon Lockers, Industrial","Storage","Office Supplies",634848,8,0.4,-74112,80.601,"Medium","Agustus"
"29536","IN-2017-CR125807-42968","2017-08-21","2017-08-27","Standard Class","CR-125807","Clay Rozendal","Home Office",,"Port Macquarie","New South Wales","Australia","OFF-FA-3056","Advantus Push Pins, Bulk Pack","Fasteners","Office Supplies",38961,3,0.1,12051,3.29,"Medium","Agustus"
"29537","IN-2017-CR125807-42968","2017-08-21","2017-08-27","Standard Class","CR-125807","Clay Rozendal","Home Office",,"Port Macquarie","New South Wales","Australia","OFF-AR-3447","BIC Canvas, Blue","Art","Office Supplies",24165,5,0.1,-216,28.16,"Medium","Agustus"
"29535","IN-2017-CR125807-42968","2017-08-21","2017-08-27","Standard Class","CR-125807","Clay Rozendal","Home Office",,"Port Macquarie","New South Wales","Australia","OFF-PA-4177","Enermax Note Cards, Premium","Paper","Office Supplies",53838,2,0.1,17898,4.46,"Medium","Agustus"
"21536","IN-2017-LH171557-42968","2017-08-21","2017-08-25","Standard Class","LH-171557","Logan Haushalter","Consumer",,"Wollongong","New South Wales","Australia","TEC-MA-6136","StarTech Card Printer, Durable","Machines","Technology",73629,5,0.1,804,46.31,"High","Agustus"
"1122","US-2017-SC206955-42968","2017-08-21","2017-08-21","Same Day","SC-206955","Steve Chapman","Corporate",,"Rosario","Santa Fe","Argentina","FUR-BO-3642","Bush Library with Doors, Traditional","Bookcases","Furniture",1311552,9,0.4,-306108,76.651,"Medium","Agustus"
"46375","NI-2017-ML739595-42968","2017-08-21","2017-08-25","Standard Class","ML-739595","Marina Lichtenstein","Corporate",,"Lagos","Lagos","Nigeria","OFF-ST-5701","Rogers Lockers, Industrial","Storage","Office Supplies",12726,2,0.7,-13578,6.46,"High","Agustus"
"1124","US-2017-SC206955-42968","2017-08-21","2017-08-21","Same Day","SC-206955","Steve Chapman","Corporate",,"Rosario","Santa Fe","Argentina","TEC-AC-4158","Enermax Keyboard, USB","Accessories","Technology",66936,2,0.4,6656,5.52,"Medium","Agustus"
"1123","US-2017-SC206955-42968","2017-08-21","2017-08-21","Same Day","SC-206955","Steve Chapman","Corporate",,"Rosario","Santa Fe","Argentina","OFF-ST-6024","Smead Box, Industrial","Storage","Office Supplies",405,9,0.4,-216,4.961,"Medium","Agustus"
"45951","CM-2017-LW682522-42969","2017-08-22","2017-08-27","Second Class","LW-682522","Laurel Workman","Corporate",,"Foumban","Ouest","Cameroon","OFF-ST-4283","Fellowes Shelving, Industrial","Storage","Office Supplies",5832,1,0,2565,5.75,"Medium","Agustus"
"42467","EG-2017-DK309038-42969","2017-08-22","2017-08-24","First Class","DK-309038","Dave Kipp","Consumer",,"Cairo","Al Qahirah","Egypt","OFF-AR-5902","Sanford Canvas, Blue","Art","Office Supplies",5052,1,0,1464,8.48,"High","Agustus"
"49985","IZ-2017-DW348061-42969","2017-08-22","2017-08-26","Standard Class","DW-348061","Dianna Wilson","Home Office",,"Arbil","Arbil","Iraq","FUR-CH-4703","Hon Swivel Stool, Red","Chairs","Furniture",6546,4,0,9816,120.16,"High","Agustus"
"43041","HR-2017-LH715530-42969","2017-08-22","2017-08-26","Standard Class","LH-715530","Logan Haushalter","Consumer",,"Samobor","Zagrebacka","Croatia","FUR-BO-3627","Bush Classic Bookcase, Traditional","Bookcases","Furniture",82536,2,0,33834,53.55,"Medium","Agustus"
"46484","MO-2017-BS138086-42969","2017-08-22","2017-08-26","Standard Class","BS-138086","Bill Stewart","Corporate",,"Fes","F̬s-Boulemane","Morocco","OFF-AR-3450","BIC Canvas, Water Color","Art","Office Supplies",5688,1,0,54,4.55,"High","Agustus"
"46483","MO-2017-BS138086-42969","2017-08-22","2017-08-26","Standard Class","BS-138086","Bill Stewart","Corporate",,"Fes","F̬s-Boulemane","Morocco","OFF-BI-6372","Wilson Jones 3-Hole Punch, Recycled","Binders","Office Supplies",2835,1,0,849,3.56,"High","Agustus"
"49983","IZ-2017-DW348061-42969","2017-08-22","2017-08-26","Standard Class","DW-348061","Dianna Wilson","Home Office",,"Arbil","Arbil","Iraq","OFF-EN-3655","Cameo Business Envelopes, Security-Tint","Envelopes","Office Supplies",339,2,0,1218,6.48,"High","Agustus"
"49984","IZ-2017-DW348061-42969","2017-08-22","2017-08-26","Standard Class","DW-348061","Dianna Wilson","Home Office",,"Arbil","Arbil","Iraq","OFF-BI-3257","Avery Binding Machine, Economy","Binders","Office Supplies",9768,2,0,117,18.64,"High","Agustus"
"46576","IR-2017-JF541560-42969","2017-08-22","2017-08-27","Standard Class","JF-541560","Jennifer Ferguson","Consumer",,"Abadan","Khuzestan","Iran","OFF-LA-6062","Smead Shipping Labels, Adjustable","Labels","Office Supplies",951,1,0,66,1.88,"Medium","Agustus"
"41920","HU-2017-SH997557-42970","2017-08-23","2017-08-28","Standard Class","SH-997557","Sally Hughsby","Corporate",,"Gyor","Gyor","Hungary","OFF-LA-4542","Harbour Creations Removable Labels, Adjustable","Labels","Office Supplies",2148,2,0,858,1.89,"Medium","Agustus"
"41921","HU-2017-SH997557-42970","2017-08-23","2017-08-28","Standard Class","SH-997557","Sally Hughsby","Corporate",,"Gyor","Gyor","Hungary","TEC-MA-4198","Epson Inkjet, White","Machines","Technology",122148,4,0,3420,86.59,"Medium","Agustus"
"41919","HU-2017-SH997557-42970","2017-08-23","2017-08-28","Standard Class","SH-997557","Sally Hughsby","Corporate",,"Gyor","Gyor","Hungary","TEC-AC-5226","Memorex Router, USB","Accessories","Technology",344988,14,0,27594,304.75,"Medium","Agustus"
"24930","IN-2017-XP218657-42970","2017-08-23","2017-08-28","Standard Class","XP-218657","Xylona Preis","Consumer",,"Gold Coast","Queensland","Australia","TEC-AC-5216","Memorex Mouse, Bluetooth","Accessories","Technology",76059,3,0.1,1629,5.82,"Medium","Agustus"
"24929","IN-2017-XP218657-42970","2017-08-23","2017-08-28","Standard Class","XP-218657","Xylona Preis","Consumer",,"Gold Coast","Queensland","Australia","TEC-PH-3150","Apple Speaker Phone, Cordless","Phones","Technology",22707,2,0.1,3783,11.64,"Medium","Agustus"
"24931","IN-2017-XP218657-42970","2017-08-23","2017-08-28","Standard Class","XP-218657","Xylona Preis","Consumer",,"Gold Coast","Queensland","Australia","FUR-CH-5411","Novimex Swivel Stool, Adjustable","Chairs","Furniture",30051,2,0.1,5007,23.55,"Medium","Agustus"
"23208","ID-2017-BD115607-42970","2017-08-23","2017-08-29","Standard Class","BD-115607","Brendan Dodson","Home Office",,"Melbourne","Victoria","Australia","TEC-CO-6006","Sharp Personal Copier, Digital","Copiers","Technology",323028,3,0.1,-25182,29.72,"Medium","Agustus"
"29640","IN-2017-NH186107-42970","2017-08-23","2017-08-28","Standard Class","NH-186107","Nicole Hansen","Corporate",,"Adelaide","South Australia","Australia","OFF-FA-5481","OIC Staples, Assorted Sizes","Fasteners","Office Supplies",31644,4,0.1,-2916,2.64,"Medium","Agustus"
"29639","IN-2017-NH186107-42970","2017-08-23","2017-08-28","Standard Class","NH-186107","Nicole Hansen","Corporate",,"Adelaide","South Australia","Australia","OFF-PA-5871","SanDisk Memo Slips, Recycled","Paper","Office Supplies",60804,4,0.1,7404,5.8,"Medium","Agustus"
"46611","CA-2017-DO364523-42972","2017-08-25","2017-08-31","Standard Class","DO-364523","Doug O'Connell","Consumer",,"Calgary","Alberta","Canada","TEC-AC-5889","SanDisk Numeric Keypad, USB","Accessories","Technology",10632,2,0,3402,6.24,"Medium","Agustus"
"46610","CA-2017-DO364523-42972","2017-08-25","2017-08-31","Standard Class","DO-364523","Doug O'Connell","Consumer",,"Calgary","Alberta","Canada","OFF-AR-5904","Sanford Canvas, Fluorescent","Art","Office Supplies",10356,2,0,3828,6.98,"Medium","Agustus"
